season,rank,player_id,player,age,team,position,games,games_started,minutes_per_game,field_goals_made,field_goal_attempts,field_goal_pct,three_pointers_made,three_point_attempts,three_point_pct,two_pointers_made,two_point_attempts,two_point_pct,effective_field_goal_pct,free_throws_made,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,awards,is_multi_team_total
2024-25,492,jonesma05,Mason Jones,26,SAC,SG,10,0,4.5,0.9,1.8,0.5,0.1,0.8,0.125,0.8,1,0.8,0.528,0.4,0.5,0.8,0.2,0.7,0.9,1.1,0,0.1,0.1,0.3,2.3,,FALSE
2024-25,493,norrimi01,Miles Norris,24,BOS,PF,3,0,11.7,0.7,3,0.222,0.7,2.3,0.286,0,0.7,0,0.333,0.3,0.7,0.5,0.7,2.3,3,0,0.7,0.3,0,0,2.3,,FALSE
2024-25,494,baldwpa01,Patrick Baldwin Jr.,22,2TM,SF,24,0,4.5,0.8,1.5,0.543,0.5,1,0.565,0.3,0.5,0.5,0.729,0.1,0.2,0.5,0.2,0.8,1,0.1,0.1,0.1,0.2,0.3,2.2,,TRUE
2024-25,495,peterdr01,Drew Peterson,25,BOS,PF,25,1,7.4,0.7,1.6,0.415,0.5,1.3,0.394,0.2,0.3,0.5,0.573,0.3,0.4,0.778,0.4,1.2,1.6,0.5,0.2,0.1,0.3,0.7,2.2,,FALSE
2024-25,496,washity02,TyTy Washington Jr.,23,PHO,PG,16,0,7.4,0.9,2.8,0.311,0.3,1.3,0.19,0.6,1.5,0.417,0.356,0.2,0.4,0.5,0.3,0.6,0.8,1,0.2,0,0.2,0.3,2.2,,FALSE
2024-25,497,mclaujo01,Jordan McLaughlin,28,2TM,PG,46,0,6.8,0.7,1.6,0.431,0.4,1,0.413,0.3,0.6,0.462,0.563,0.4,0.5,0.773,0.1,0.5,0.7,1.1,0.3,0,0.3,0.4,2.1,,TRUE
2024-25,498,davisjd01,JD Davison,22,BOS,PG,16,0,5.8,0.8,2.1,0.353,0.3,1.1,0.222,0.5,1,0.5,0.412,0.3,0.4,0.714,0.1,0.7,0.8,0.8,0.3,0.1,0.8,0.1,2.1,,FALSE
2024-25,499,duartch01,Chris Duarte,27,CHI,SG,17,0,4.4,0.7,1.5,0.462,0.4,0.9,0.4,0.4,0.6,0.545,0.577,0.4,0.5,0.75,0.3,0.9,1.2,0.5,0,0,0.1,0.4,2.1,,FALSE
2024-25,500,freemen01,Enrique Freeman,24,IND,PF,22,1,8.2,0.7,1.7,0.432,0,0.5,0.1,0.7,1.2,0.556,0.446,0.6,0.9,0.684,0.5,0.9,1.4,0.4,0.1,0.1,0.3,1,2.1,,FALSE
2024-25,501,furphjo01,Johnny Furphy,20,IND,SG,50,0,7.6,0.7,1.8,0.38,0.3,1,0.3,0.4,0.8,0.476,0.462,0.4,0.4,0.818,0.5,1,1.4,0.4,0.4,0.2,0.2,0.8,2.1,,FALSE
2024-25,502,poweldw01,Dwight Powell,33,DAL,C,55,3,10,0.8,1.1,0.689,0,0.1,0.4,0.7,1,0.714,0.705,0.5,0.8,0.651,0.9,1.3,2.1,1,0.3,0.4,0.3,1.4,2.1,,FALSE
2024-25,503,chrisjo01,Josh Christopher,23,MIA,SG,14,0,4.9,0.8,2.2,0.355,0.1,0.8,0.182,0.6,1.4,0.45,0.387,0.3,0.4,0.667,0,0.6,0.6,0.6,0.4,0.2,0.4,0.1,2,,FALSE
2024-25,504,kolekty01,Tyler Kolek,23,NYK,PG,41,0,7.2,0.7,2,0.329,0.3,1.1,0.298,0.3,0.9,0.371,0.415,0.3,0.4,0.765,0.2,0.5,0.7,1.7,0.3,0.1,0.4,0.6,2,,FALSE
2024-25,505,sanogad01,Adama Sanogo,22,CHI,C,4,0,5.3,1,1.8,0.571,0,0,,1,1.8,0.571,0.571,0,0,,1.3,0.3,1.5,0.3,0,0,0.3,0.3,2,,FALSE
2024-25,506,brownko01,Kobe Brown,25,LAC,PF,40,0,6.8,0.8,1.8,0.458,0.2,0.7,0.231,0.7,1.2,0.587,0.5,0.1,0.2,0.714,0.5,1.2,1.6,0.6,0.2,0.1,0.3,0.6,1.9,,FALSE
2024-25,507,hukpoar01,Ariel Hukporti,22,NYK,C,25,1,8.7,0.8,1.2,0.677,0,0,,0.8,1.2,0.677,0.677,0.2,0.5,0.462,0.6,1.5,2,0.4,0,0.6,0.8,1.3,1.9,,FALSE
2024-25,508,klintbo01,Bobi Klintman,21,DET,SF,8,0,5.3,0.8,1.3,0.6,0.3,0.6,0.4,0.5,0.6,0.8,0.7,0.1,0.3,0.5,0.1,0.8,0.9,0.9,0.3,0.1,0.1,1,1.9,,FALSE
2024-25,509,templga01,Garrett Temple,38,TOR,SG,28,0,8.1,0.6,2.1,0.3,0.2,1,0.214,0.4,1.1,0.375,0.35,0.4,0.4,0.917,0.3,0.7,1,1.1,0.6,0.1,0.4,0.8,1.9,,FALSE
2024-25,510,simsje01,Jericho Sims,26,2TM,C,53,5,11.9,0.8,1.3,0.634,0,0,,0.8,1.3,0.634,0.634,0.2,0.2,0.615,1.3,2.4,3.7,0.6,0.2,0.4,0.6,1.2,1.8,,TRUE
2024-25,511,cancavl01,Vlatko Čančar,27,DEN,PF,13,0,10.5,0.8,2,0.385,0.3,1.2,0.267,0.5,0.8,0.545,0.462,0,0,,0.5,2,2.5,0.7,0.2,0.2,0.8,0.8,1.8,,FALSE
2024-25,512,flaglad01,Adam Flagler,25,OKC,SG,37,0,5.5,0.7,2.6,0.26,0.4,1.9,0.194,0.3,0.6,0.458,0.333,0,0.1,0.5,0.2,0.5,0.7,0.3,0.2,0.1,0.1,0.4,1.8,,FALSE
2024-25,513,flowetr01,Trentyn Flowers,19,LAC,SF,6,0,4.5,0.7,1.8,0.364,0,0.3,0,0.7,1.5,0.444,0.364,0.5,0.5,1,0.2,0.5,0.7,0,0,0,0.2,0.7,1.8,,FALSE
2024-25,514,liddeej01,E.J. Liddell,24,CHI,PF,12,0,4.4,0.7,1.3,0.533,0.3,0.8,0.3,0.4,0.4,1,0.633,0.2,0.2,1,0.3,0.5,0.8,0.3,0.1,0.1,0.2,0.9,1.8,,FALSE
2024-25,515,youngja05,Jahmir Young,24,CHI,PG,6,0,5,0.7,0.8,0.8,0.2,0.3,0.5,0.5,0.5,1,0.9,0.3,0.3,1,0.2,0.3,0.5,1,0,0,0.2,0.3,1.8,,FALSE
2024-25,516,dadiepa01,Pacôme Dadiet,19,NYK,SG,18,0,6.2,0.6,1.7,0.323,0.3,1.1,0.316,0.2,0.7,0.333,0.419,0.2,0.3,0.667,0.2,0.8,1,0.3,0.2,0.1,0.2,0.4,1.7,,FALSE
2024-25,517,ducasal01,Alex Ducas,24,OKC,SG,21,0,6,0.6,1.4,0.4,0.5,1,0.476,0.1,0.4,0.222,0.567,0.1,0.1,1,0.4,0.8,1.2,0.2,0.2,0,0.2,0.6,1.7,,FALSE
2024-25,518,hallpj01,PJ Hall,22,DEN,C,19,0,3.5,0.7,1.3,0.583,0.1,0.4,0.25,0.6,0.8,0.75,0.625,0.2,0.2,0.75,0.3,0.8,1.2,0.2,0,0.2,0.1,0.6,1.7,,FALSE
2024-25,519,milleem01,Emanuel Miller,24,CHI,PF,6,0,4.2,0.7,1.3,0.5,0,0.2,0,0.7,1.2,0.571,0.5,0.3,0.3,1,0.7,0.7,1.3,0.3,0.2,0,0,0.5,1.7,,FALSE
2024-25,520,thomptr01,Tristan Thompson,33,CLE,C,40,0,8.2,0.8,1.8,0.437,0,0.1,0,0.8,1.7,0.456,0.437,0.2,0.8,0.233,0.8,2.6,3.4,0.6,0.1,0.3,0.4,0.9,1.7,,FALSE
2024-25,521,lenal01,Alex Len,31,2TM,C,46,7,8.3,0.7,1.4,0.508,0,0.2,0.222,0.7,1.2,0.556,0.524,0.2,0.4,0.471,0.8,1.2,2.1,0.8,0.2,0.5,0.4,1.2,1.6,,TRUE
2024-25,522,kawamyu01,Yuki Kawamura,23,MEM,PG,22,0,4.2,0.5,1.4,0.367,0.3,1,0.304,0.2,0.3,0.571,0.483,0.3,0.4,0.778,0,0.5,0.5,0.9,0.1,0,0.2,0.4,1.6,,FALSE
2024-25,523,mcveija01,Jack McVeigh,28,HOU,PF,9,0,4.8,0.6,1.9,0.294,0.4,1.4,0.308,0.1,0.4,0.25,0.412,0,0,,0.2,0.3,0.6,0.1,0,0.2,0.2,0.3,1.6,,FALSE
2024-25,524,armeltr01,Armel Traoré,22,LAL,SF,9,0,7.4,0.7,2.1,0.316,0,0.8,0,0.7,1.3,0.5,0.316,0.2,0.8,0.286,0.2,1.4,1.7,0.1,0.4,0.2,0.3,0.7,1.6,,FALSE
2024-25,525,walshjo01,Jordan Walsh,20,BOS,PF,52,1,7.8,0.6,1.6,0.361,0.3,1.1,0.273,0.3,0.5,0.536,0.452,0.1,0.2,0.583,0.4,0.9,1.3,0.4,0.2,0.2,0.3,0.6,1.6,,FALSE
2024-25,526,wheelph02,Phillip Wheeler,22,PHI,PF,5,0,8.8,0.6,4.2,0.143,0,2,0,0.6,2.2,0.273,0.143,0.4,0.4,1,0.4,1.2,1.6,0.4,0.2,0.4,0.2,0.2,1.6,,FALSE
2024-25,527,cissosi01,Sidy Cissoko,20,2TM,SF,22,0,5.2,0.6,1.4,0.433,0.1,0.6,0.231,0.5,0.8,0.588,0.483,0.1,0.4,0.333,0.4,0.6,1,0.7,0.1,0,0.5,0.5,1.5,,TRUE
2024-25,528,gortmja01,Jazian Gortman,21,DAL,PG,16,0,3.6,0.6,1.4,0.391,0.3,0.7,0.364,0.3,0.8,0.417,0.478,0.1,0.3,0.5,0.1,0.3,0.3,0.4,0.1,0.1,0.3,0.6,1.5,,FALSE
2024-25,529,mcculke01,Kevin McCullar Jr.,23,NYK,SF,4,0,7.3,0.5,1.8,0.286,0,0.3,0,0.5,1.5,0.333,0.286,0.5,0.5,1,0,2,2,0.5,0.3,0.3,0,1.5,1.5,,FALSE
2024-25,530,millele01,Leonard Miller,21,MIN,SF,13,0,2.5,0.5,1.2,0.4,0,0.4,0,0.5,0.8,0.6,0.4,0.6,0.6,1,0.2,0.6,0.8,0,0.2,0.1,0.2,0.2,1.5,,FALSE
2024-25,531,olivaqu01,Quincy Olivari,23,LAL,PG,2,0,5,0.5,2.5,0.2,0.5,2.5,0.2,0,0,,0.3,0,0,,0,0,0,0.5,0,0,0.5,0,1.5,,FALSE
2024-25,532,ryanma01,Matt Ryan,27,NYK,SF,19,0,3.6,0.5,1.6,0.323,0.3,1,0.316,0.2,0.6,0.333,0.419,0.1,0.1,1,0,0.4,0.4,0.2,0.1,0,0.2,0.1,1.5,,FALSE
2024-25,533,toppija01,Jacob Toppin,24,2TM,SF,17,0,4.5,0.5,1.3,0.409,0.3,0.6,0.5,0.2,0.7,0.333,0.523,0,0,,0.2,0.7,0.9,0.4,0.1,0,0.2,0.2,1.4,,TRUE
2024-25,534,chrisca02,Cam Christie,19,LAC,SG,13,0,4.5,0.5,1.8,0.292,0.2,1,0.154,0.4,0.8,0.455,0.333,0.2,0.3,0.5,0.2,0.7,0.9,0.5,0.4,0.1,0.2,0.3,1.4,,FALSE
2024-25,535,livinch01,Chris Livingston,21,MIL,SF,21,1,5,0.4,1.3,0.333,0,0.4,0,0.4,0.9,0.474,0.333,0.6,0.8,0.75,0.5,1.2,1.7,0.2,0.2,0,0.3,0.4,1.4,,FALSE
2024-25,536,alexatr01,Trey Alexander,21,DEN,SG,24,0,4.9,0.5,1.7,0.317,0.1,0.7,0.176,0.4,1,0.417,0.354,0.1,0.2,0.75,0,0.5,0.5,0.5,0.1,0,0.2,0.4,1.3,,FALSE
2024-25,537,jonessp01,Spencer Jones,23,DEN,SF,20,0,6.3,0.6,1.7,0.324,0.1,0.9,0.059,0.5,0.9,0.588,0.338,0.2,0.2,1,0.4,0.5,0.9,0.3,0.3,0.3,0.3,0.9,1.3,,FALSE
2024-25,538,labissk01,Skal Labissière,28,SAC,PF,4,0,3,0.5,1,0.5,0.3,0.3,1,0.3,0.8,0.333,0.625,0,0,,0.3,0.5,0.8,0.3,0,0,0,0.3,1.3,,FALSE
2024-25,539,bridgja01,Jalen Bridges,23,PHO,SF,8,0,3.8,0.3,0.9,0.286,0.3,0.9,0.286,0,0,,0.429,0.4,0.5,0.75,0,0.5,0.5,0,0,0,0.5,0,1.1,,FALSE
2024-25,540,colliyu01,Yuri Collins,23,GSW,PG,2,0,8,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0.333,0,0,,1,0.5,1.5,2,1,0,0,2.5,1,,FALSE
2024-25,541,jenkida01,Daniss Jenkins,23,DET,PG,7,0,3.3,0.4,1.4,0.3,0.1,1,0.143,0.3,0.4,0.667,0.35,0,0.3,0,0,0.3,0.3,0.4,0,0,0.1,0.3,1,,FALSE
2024-25,542,keybr01,Braxton Key,27,GSW,SF,3,0,3.7,0,1.3,0,0,0.3,0,0,1,0,0,1,2,0.5,0.3,0.3,0.7,0,0.7,0,0.3,0,1,,FALSE
2024-25,543,mcgowbr01,Bryce McGowens,22,POR,SG,13,0,2.5,0.3,1.1,0.286,0,0.3,0,0.3,0.8,0.4,0.286,0.4,0.5,0.833,0.2,0.1,0.2,0.2,0.1,0,0.3,0.2,1,,FALSE
2024-25,544,tillmxa01,Xavier Tillman Sr.,26,BOS,C,33,2,7,0.4,1.6,0.245,0.2,1,0.156,0.2,0.6,0.381,0.292,0.1,0.1,0.75,0.3,1,1.3,0.2,0.3,0.2,0.4,0.5,1,,FALSE
2024-25,545,travelu01,Luke Travers,23,CLE,SG,12,0,7.3,0.4,1.7,0.25,0,0.8,0,0.4,0.9,0.455,0.25,0.2,0.2,1,0.7,1,1.7,0.7,0.1,0.1,0.7,0.5,1,,FALSE
2024-25,546,crawfis01,Isaiah Crawford,23,SAC,SF,15,0,3.1,0.3,0.7,0.455,0.1,0.3,0.2,0.3,0.4,0.667,0.5,0.1,0.3,0.5,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.9,,FALSE
2024-25,547,minayju01,Justin Minaya,25,POR,SF,19,0,5.3,0.4,1.1,0.381,0.1,0.5,0.2,0.3,0.6,0.545,0.429,0,0.1,0,0.3,0.3,0.5,0.4,0.3,0.1,0.3,0.6,0.9,,FALSE
2024-25,548,watsoan02,Anton Watson,24,NYK,SF,9,0,2.4,0.4,1,0.444,0,0.1,0,0.4,0.9,0.5,0.444,0,0,,0.1,0.2,0.3,0.2,0.1,0,0.2,0.3,0.9,,FALSE
2024-25,549,cartodj01,D.J. Carton,24,TOR,SG,4,0,8.3,0.3,1.8,0.143,0,0.8,0,0.3,1,0.25,0.143,0.3,0.3,1,0,1,1,0.8,0.5,0,1,0.3,0.8,,FALSE
2024-25,550,doziepj01,PJ Dozier,28,MIN,SG,9,0,3.9,0.2,0.3,0.667,0.2,0.3,0.667,0,0,,1,0.1,0.7,0.167,0.1,0.4,0.6,0.6,0.1,0,0.1,0.3,0.8,,FALSE
2024-25,551,inglejo01,Joe Ingles,37,MIN,SF,19,1,6,0.3,1.2,0.261,0.2,0.8,0.2,0.2,0.4,0.375,0.326,0,0,,0.1,0.5,0.6,1.2,0.1,0,0.5,0.6,0.8,,FALSE
2024-25,552,ingraha01,Harrison Ingram,22,SAS,SF,5,0,7,0.4,0.8,0.5,0,0.2,0,0.4,0.6,0.667,0.5,0,0,,0.4,1.4,1.8,0.6,0.6,0,0.2,0.4,0.8,,FALSE
2024-25,553,chomcul01,Ulrich Chomche,19,TOR,PF,7,0,4.6,0.3,0.7,0.4,0,0,,0.3,0.7,0.4,0.4,0.1,0.3,0.5,0.6,0.6,1.1,0.3,0,0.1,0.3,0.7,0.7,,FALSE
2024-25,554,johnsja01,James Johnson,37,IND,PF,12,0,3.1,0.3,0.9,0.364,0,0.3,0,0.3,0.7,0.5,0.364,0,0.1,0,0,0.5,0.5,0.3,0,0.2,0.3,0.4,0.7,,FALSE
2024-25,555,robbili01,Liam Robbins,25,MIL,C,13,0,4.4,0.2,0.6,0.25,0,0.2,0,0.2,0.5,0.333,0.25,0.4,0.8,0.5,0.5,0.4,0.9,0.2,0.2,0.2,0.5,0.7,0.7,,FALSE
2024-25,556,umudest01,Stanley Umude,25,MIL,SG,22,0,3.9,0.2,1.2,0.192,0.1,0.7,0.2,0.1,0.5,0.182,0.25,0.1,0.2,0.5,0.2,0.6,0.8,0.2,0.1,0.3,0.1,0.4,0.7,,FALSE
2024-25,557,cuiyo01,Cui Yongxi,21,BRK,SG,5,0,2,0.2,1.4,0.143,0,0.6,0,0.2,0.8,0.25,0.143,0.2,0.4,0.5,0,0.4,0.4,0,0,0,0,0,0.6,,FALSE
2024-25,558,newtotr01,Tristen Newton,23,2TM,SG,8,0,2,0.1,1,0.125,0,0.4,0,0.1,0.6,0.2,0.125,0.1,0.1,1,0.3,0.3,0.5,0.3,0.1,0,0.3,0.5,0.4,,TRUE
2024-25,559,leonsma01,Malevy Leons,25,OKC,SF,6,0,3.5,0,0.3,0,0,0.2,0,0,0.2,0,0,0.3,0.7,0.5,0.2,0.3,0.5,0.2,0,0,0.2,0.7,0.3,,FALSE
2024-25,560,nixda01,Daishen Nix,22,MIN,PG,3,0,4.3,0,0.3,0,0,0.3,0,0,0,,0,0.3,0.7,0.5,0,1.3,1.3,1,0,0,1.3,0.3,0.3,,FALSE
2024-25,561,daviste02,Terence Davis,27,SAC,SG,1,0,8,0,2,0,0,1,0,0,1,0,0,0,0,,0,1,1,1,0,0,0,0,0,,FALSE
2024-25,562,edwarje01,Jesse Edwards,24,MIN,C,2,0,2.5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0.5,0,0,0,1,0,,FALSE
2024-25,563,mccluma01,Mac McClung,26,ORL,SG,2,0,5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0,0.5,0.5,1.5,0,0,0,1,0,,FALSE
2024-25,564,mcdanja01,Jalen McDaniels,27,WAS,SF,4,0,1.8,0,0,,0,0,,0,0,,,0,0,,0,0,0,0.3,0.3,0,0,0,0,,FALSE
2024-25,565,minixri01,Riley Minix,24,SAS,SF,1,0,7,0,1,0,0,1,0,0,0,,0,0,0,,0,2,2,0,0,0,0,0,0,,FALSE
2024-25,566,okafoja01,Jahlil Okafor,29,IND,C,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,,FALSE
2024-25,567,pullizy01,Zyon Pullin,23,MEM,SG,3,0,1,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,,FALSE
2024-25,568,steveis01,Isaiah Stevens,24,MIA,PG,3,0,2,0,0.7,0,0,0.3,0,0,0.3,0,0,0,0,,0,0.7,0.7,0,0.3,0,0,0,0,,FALSE
2024-25,569,taylote01,Terry Taylor,25,SAC,PF,3,0,2,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0.3,0,0.3,0.7,0,0,0,0,0,,FALSE
